ACC=0.573855, f1_macro=0.556660, precision_macro=0.580319, recall_macro=0.579917, f1_micro=0.573855, precision_micro=0.573855, recall_micro=0.573855, NMI=0.349550, ADJ_RAND_SCORE=0.281310
ACC=0.567947, f1_macro=0.545519, precision_macro=0.563264, recall_macro=0.566625, f1_micro=0.567947, precision_micro=0.567947, recall_micro=0.567947, NMI=0.358178, ADJ_RAND_SCORE=0.293077
ACC=0.658789, f1_macro=0.633304, precision_macro=0.647773, recall_macro=0.651643, f1_micro=0.658789, precision_micro=0.658789, recall_micro=0.658789, NMI=0.502691, ADJ_RAND_SCORE=0.413662
ACC=0.622600, f1_macro=0.592961, precision_macro=0.609212, recall_macro=0.613335, f1_micro=0.622600, precision_micro=0.622600, recall_micro=0.622600, NMI=0.489507, ADJ_RAND_SCORE=0.404807
ACC=0.673560, f1_macro=0.645397, precision_macro=0.655397, recall_macro=0.666317, f1_micro=0.673560, precision_micro=0.673560, recall_micro=0.673560, NMI=0.502247, ADJ_RAND_SCORE=0.420938
ACC=0.668390, f1_macro=0.642405, precision_macro=0.653101, recall_macro=0.663800, f1_micro=0.668390, precision_micro=0.668390, recall_micro=0.668390, NMI=0.501980, ADJ_RAND_SCORE=0.416525
ACC=0.626292, f1_macro=0.593322, precision_macro=0.617701, recall_macro=0.608236, f1_micro=0.626292, precision_micro=0.626292, recall_micro=0.626292, NMI=0.485344, ADJ_RAND_SCORE=0.410431
ACC=0.626662, f1_macro=0.595413, precision_macro=0.621635, recall_macro=0.610287, f1_micro=0.626662, precision_micro=0.626662, recall_micro=0.626662, NMI=0.484851, ADJ_RAND_SCORE=0.406936
ACC=0.675406, f1_macro=0.647494, precision_macro=0.657417, recall_macro=0.668156, f1_micro=0.675406, precision_micro=0.675406, recall_micro=0.675406, NMI=0.504737, ADJ_RAND_SCORE=0.423308
ACC=0.650665, f1_macro=0.628220, precision_macro=0.644078, recall_macro=0.646569, f1_micro=0.650665, precision_micro=0.650665, recall_micro=0.650665, NMI=0.498132, ADJ_RAND_SCORE=0.404815
ACC=0.669867, f1_macro=0.644403, precision_macro=0.655360, recall_macro=0.665430, f1_micro=0.669867, precision_micro=0.669867, recall_micro=0.669867, NMI=0.505655, ADJ_RAND_SCORE=0.418371
ACC=0.673929, f1_macro=0.665123, precision_macro=0.666658, recall_macro=0.704628, f1_micro=0.673929, precision_micro=0.673929, recall_micro=0.673929, NMI=0.488708, ADJ_RAND_SCORE=0.420599
ACC=0.668021, f1_macro=0.637071, precision_macro=0.649574, recall_macro=0.654504, f1_micro=0.668021, precision_micro=0.668021, recall_micro=0.668021, NMI=0.505792, ADJ_RAND_SCORE=0.425126
ACC=0.563885, f1_macro=0.549071, precision_macro=0.565725, recall_macro=0.593266, f1_micro=0.563885, precision_micro=0.563885, recall_micro=0.563885, NMI=0.385524, ADJ_RAND_SCORE=0.307173
ACC=0.525849, f1_macro=0.506229, precision_macro=0.537760, recall_macro=0.522970, f1_micro=0.525849, precision_micro=0.525849, recall_micro=0.525849, NMI=0.373426, ADJ_RAND_SCORE=0.287272
ACC=0.533604, f1_macro=0.512534, precision_macro=0.539312, recall_macro=0.531153, f1_micro=0.533604, precision_micro=0.533604, recall_micro=0.533604, NMI=0.363020, ADJ_RAND_SCORE=0.284981
ACC=0.570162, f1_macro=0.547664, precision_macro=0.568684, recall_macro=0.569743, f1_micro=0.570162, precision_micro=0.570162, recall_micro=0.570162, NMI=0.359222, ADJ_RAND_SCORE=0.294920
ACC=0.532496, f1_macro=0.510942, precision_macro=0.538030, recall_macro=0.528649, f1_micro=0.532496, precision_micro=0.532496, recall_micro=0.532496, NMI=0.366265, ADJ_RAND_SCORE=0.287903
ACC=0.573855, f1_macro=0.550482, precision_macro=0.572606, recall_macro=0.571706, f1_micro=0.573855, precision_micro=0.573855, recall_micro=0.573855, NMI=0.350103, ADJ_RAND_SCORE=0.286357
ACC=0.532866, f1_macro=0.511820, precision_macro=0.539332, recall_macro=0.529733, f1_micro=0.532866, precision_micro=0.532866, recall_micro=0.532866, NMI=0.367973, ADJ_RAND_SCORE=0.289037
ACC=0.532127, f1_macro=0.509731, precision_macro=0.535406, recall_macro=0.528728, f1_micro=0.532127, precision_micro=0.532127, recall_micro=0.532127, NMI=0.364998, ADJ_RAND_SCORE=0.287478
ACC=0.528434, f1_macro=0.507630, precision_macro=0.538532, recall_macro=0.524645, f1_micro=0.528434, precision_micro=0.528434, recall_micro=0.528434, NMI=0.372700, ADJ_RAND_SCORE=0.288687
ACC=0.533604, f1_macro=0.511435, precision_macro=0.537538, recall_macro=0.529861, f1_micro=0.533604, precision_micro=0.533604, recall_micro=0.533604, NMI=0.368112, ADJ_RAND_SCORE=0.289533
